Date,Year,Locality,Estimated Value,Sale Price,Property,Residential,num_rooms,num_bathrooms,carpet_area,property_tax_rate,Face
2013-09-27,2013,Waterbury,137560.0,172457.0,Three Family,Triplex,6,6,1816.0,1.020333,East
2013-09-28,2013,Waterbury,137300.0,75000.0,Three Family,Triplex,6,6,1949.0,1.020333,South
2013-09-28,2013,Norwalk,,440000.0,?,Detached House,3,3,901.0,1.020333,North
2013-09-28,2013,Waterbury,136870.0,93555.0,Three Family,Triplex,6,6,2064.0,1.020333,West
2013-09-28,2013,Norwalk,259980.0,225000.0,Single Family,Detached House,3,2,979.0,1.020333,North
2013-09-29,2013,Bridgeport,195190.0,190000.0,?,Duplex,4,3,,1.020333,East
2013-09-29,2013,Waterbury,108490.0,95750.0,Single Family,Detached House,3,2,,1.020333,East
2013-09-30,2013,,,50000.0,Single Family,Detached House,3,3,964.0,1.020333,East
2013-10-03,2013,Stamford,,282500.0,?,Detached House,3,1,1031.0,1.020333,East
2013-10-03,2013,Waterbury,173420.0,160000.0,?,Detached House,3,1,1066.0,1.020333,West
2013-10-03,2013,Norwalk,251300.0,397000.0,?,Detached House,3,1,980.0,1.020333,West
2013-10-03,2013,Bridgeport,172520.0,44000.0,?,Duplex,4,4,1226.0,1.020333,West
2013-10-03,2013,Fairfield,736960.0,1125000.0,Single Family,Detached House,3,2,1057.0,1.020333,North
2013-10-03,2013,Waterbury,66170.0,15000.0,?,Triplex,6,5,1941.0,1.020333,West
2013-10-03,2013,Greenwich,2346400.0,4050000.0,Single Family,Detached House,3,2,990.0,1.020333,East
2013-10-04,2013,Bridgeport,162060.0,238000.0,Single Family,Detached House,3,1,1085.0,1.020333,East
2013-10-04,2013,Norwalk,227500.0,160000.0,Single Family,Detached House,3,1,948.0,1.020333,West
2013-10-04,2013,Greenwich,388360.0,180000.0,?,Duplex,4,3,1325.0,1.020333,East
2013-10-04,2013,,346010.0,347500.0,Single Family,Detached House,3,1,930.0,1.020333,East
2013-10-05,2013,Bridgeport,151500.0,130000.0,Single Family,Detached House,3,2,999.0,1.020333,East
2013-10-05,2013,Stamford,410600.0,360000.0,Single Family,Detached House,3,3,913.0,1.020333,South
2013-10-05,2013,,2655870.0,3625000.0,Single Family,Detached House,3,2,,1.020333,North
2013-10-06,2013,Stamford,403900.0,400000.0,Single Family,Detached House,3,2,985.0,1.020333,West
2013-10-06,2013,,147500.0,135000.0,Two Family,Duplex,4,2,1293.0,1.020333,West
2013-10-06,2013,Waterbury,,140000.0,Single Family,Detached House,3,1,945.0,1.020333,West
2013-10-06,2013,Fairfield,399210.0,528000.0,?,Detached House,3,2,1070.0,1.020333,North
2013-10-06,2013,Waterbury,,139900.0,Single Family,Detached House,3,3,1048.0,1.020333,East
2013-10-07,2013,,175970.0,230000.0,Single Family,Detached House,3,2,924.0,1.020333,West
2013-10-07,2013,Waterbury,90580.0,195123.0,Single Family,Detached House,3,2,1005.0,1.020333,East
2013-10-11,2013,,332150.0,442500.0,Single Family,Detached House,3,3,,1.020333,East
2013-10-11,2013,,183070.0,90100.0,Three Family,Triplex,6,6,2181.0,1.020333,West
2013-10-12,2013,Bridgeport,145540.0,165000.0,Single Family,Detached House,3,1,1067.0,1.020333,East
2013-10-13,2013,Norwalk,231700.0,111700.0,Three Family,Triplex,6,6,1978.0,1.020333,East
2013-10-13,2013,Bridgeport,153150.0,210000.0,Two Family,Duplex,4,4,1371.0,1.020333,West
2013-10-13,2013,Bridgeport,173990.0,140000.0,Three Family,Triplex,6,6,2029.0,1.020333,West
2013-10-14,2013,Waterbury,,67500.0,Single Family,Detached House,3,3,1024.0,1.020333,North
2013-10-14,2013,Stamford,359440.0,350000.0,Single Family,Detached House,3,1,984.0,1.020333,South
2013-10-14,2013,Norwalk,391650.0,380000.0,Single Family,Detached House,3,3,925.0,1.020333,West
2013-10-17,2013,Fairfield,467250.0,668900.0,Single Family,Detached House,3,2,993.0,1.020333,West
2013-10-17,2013,,93090.0,138000.0,Single Family,Detached House,3,1,1082.0,1.020333,South
2013-10-18,2013,Fairfield,795830.0,1100000.0,Single Family,Detached House,3,1,942.0,1.020333,North
2013-10-18,2013,Greenwich,817950.0,937000.0,Single Family,Detached House,3,3,1090.0,1.020333,East
2013-10-19,2013,Waterbury,154580.0,5000.0,Four Family,Fourplex,8,7,2460.0,1.020333,North
2013-10-19,2013,Stamford,507650.0,480000.0,Two Family,Duplex,4,2,,1.020333,North
2013-10-19,2013,Stamford,529660.0,647500.0,Single Family,Detached House,3,3,,1.020333,South
2013-10-20,2013,Bridgeport,116970.0,42000.0,Single Family,Detached House,3,3,,1.020333,South
2013-10-20,2013,Stamford,370670.0,489000.0,Single Family,Detached House,3,2,1079.0,1.020333,East
2013-10-21,2013,Fairfield,1827350.0,1700000.0,Single Family,Detached House,3,3,1088.0,1.020333,North
2013-10-21,2013,Bridgeport,189850.0,267500.0,Two Family,Duplex,4,3,1250.0,1.020333,North
2013-10-21,2013,Waterbury,128330.0,160000.0,Single Family,Detached House,3,1,966.0,1.020333,North
2013-10-21,2013,,380800.0,425000.0,Single Family,Detached House,3,3,927.0,1.020333,West
2013-10-21,2013,Fairfield,4623570.0,2250000.0,Single Family,Detached House,3,1,,1.020333,West
2013-10-24,2013,Norwalk,422380.0,480000.0,?,Detached House,3,3,978.0,1.020333,East
2013-10-24,2013,Waterbury,98410.0,19000.0,Two Family,Duplex,4,4,1308.0,1.020333,East
2013-10-24,2013,Bridgeport,232560.0,100000.0,?,Triplex,6,6,2141.0,1.020333,West
2013-10-24,2013,Bridgeport,147340.0,77000.0,Two Family,Duplex,4,4,1350.0,1.020333,South
2013-10-24,2013,Norwalk,,430000.0,Single Family,Detached House,3,1,1092.0,1.020333,North
2013-10-25,2013,Norwalk,,375000.0,Single Family,Detached House,3,1,1064.0,1.020333,West
2013-10-25,2013,,132510.0,71000.0,Single Family,Detached House,3,3,964.0,1.020333,West
2013-10-25,2013,Stamford,443860.0,300000.0,Single Family,Detached House,3,1,1061.0,1.020333,West
2013-10-25,2013,Norwalk,311430.0,200000.0,?,Triplex,6,5,1818.0,1.020333,West
2013-10-27,2013,Bridgeport,136070.0,103000.0,Single Family,Detached House,3,3,947.0,1.020333,West
2013-10-28,2013,Fairfield,322350.0,555000.0,Single Family,Detached House,3,2,1015.0,1.020333,North
2013-10-28,2013,Stamford,495730.0,345000.0,?,Detached House,3,1,973.0,1.020333,North
2013-10-28,2013,Waterbury,135140.0,45000.0,?,Triplex,6,4,1948.0,1.020333,North
2013-10-28,2013,Stamford,498190.0,630000.0,Single Family,Detached House,3,1,901.0,1.020333,North
2013-10-28,2013,Fairfield,953820.0,1088000.0,?,Detached House,3,1,1057.0,1.020333,North
2013-10-31,2013,Norwalk,257180.0,360000.0,?,Detached House,3,2,1042.0,1.020333,West
2013-10-31,2013,Stamford,509050.0,447250.0,Single Family,Detached House,3,3,988.0,1.020333,South
2013-10-31,2013,Bridgeport,139490.0,145000.0,Single Family,Detached House,3,2,1067.0,1.020333,East
2013-10-31,2013,Bridgeport,87920.0,38300.0,Single Family,Detached House,3,2,1057.0,1.020333,South
2013-10-31,2013,,170190.0,176000.0,?,Triplex,6,6,2124.0,1.020333,South
2013-11-01,2013,Norwalk,,700000.0,?,Detached House,3,3,1087.0,1.020333,South
2013-11-01,2013,Norwalk,243810.0,250000.0,?,Duplex,4,2,1233.0,1.020333,West
2013-11-01,2013,Bridgeport,114720.0,78750.0,Single Family,Detached House,3,1,1023.0,1.020333,West
2013-11-02,2013,Bridgeport,106960.0,140000.0,Single Family,Detached House,3,3,970.0,1.020333,West
2013-11-03,2013,Bridgeport,,35750.0,Single Family,Detached House,3,2,1018.0,1.020333,West
2013-11-03,2013,Norwalk,280910.0,350000.0,Single Family,Detached House,3,1,1029.0,1.020333,North
2013-11-04,2013,Waterbury,111490.0,25000.0,Single Family,Detached House,3,1,1027.0,1.020333,West
2013-11-07,2013,Bridgeport,103280.0,90000.0,Single Family,Detached House,3,2,915.0,1.020333,North
2013-11-07,2013,Waterbury,138560.0,140500.0,Single Family,Detached House,3,1,900.0,1.020333,West
2013-11-07,2013,Fairfield,215110.0,303000.0,Single Family,Detached House,3,1,915.0,1.020333,East
2013-11-07,2013,,128230.0,136000.0,Two Family,Duplex,4,2,1484.0,1.020333,West
2013-11-08,2013,Norwalk,248640.0,202500.0,Single Family,Detached House,3,1,918.0,1.020333,West
2013-11-08,2013,,160990.0,80000.0,Single Family,Detached House,3,3,951.0,1.020333,North
2013-11-08,2013,Waterbury,122200.0,138750.0,?,Detached House,3,2,920.0,1.020333,East
2013-11-09,2013,Norwalk,342720.0,167000.0,Single Family,Detached House,3,1,911.0,1.020333,North
2013-11-10,2013,Waterbury,82760.0,36837.0,Single Family,Detached House,3,2,963.0,1.020333,South
2013-11-14,2013,Stamford,948600.0,1165000.0,Single Family,Detached House,3,3,1043.0,1.020333,West
2013-11-14,2013,Norwalk,364560.0,445900.0,Single Family,Detached House,3,3,1080.0,1.020333,South
2013-11-14,2013,Fairfield,,219000.0,Single Family,Detached House,3,1,1041.0,1.020333,West
2013-11-14,2013,,,569000.0,Single Family,Detached House,3,2,948.0,1.020333,West
2013-11-15,2013,Norwalk,378980.0,500000.0,Single Family,Detached House,3,1,980.0,1.020333,East
2013-11-15,2013,Greenwich,1844710.0,2662000.0,Single Family,Detached House,3,1,982.0,1.020333,North
2013-11-15,2013,Greenwich,668220.0,800000.0,?,Detached House,3,2,1047.0,1.020333,West
2013-11-15,2013,,336980.0,250000.0,Two Family,Duplex,4,4,1455.0,1.020333,North
2013-11-16,2013,Waterbury,,24500.0,?,Triplex,6,4,1874.0,1.020333,West
2013-11-16,2013,Fairfield,225540.0,255000.0,?,Detached House,3,2,1070.0,1.020333,West
2013-11-16,2013,,643720.0,945000.0,?,Detached House,3,2,1074.0,1.020333,North
2013-11-16,2013,,283610.0,40100.0,Two Family,Duplex,4,4,1374.0,1.020333,West
2013-11-17,2013,Bridgeport,150810.0,80199.0,?,Duplex,4,4,1252.0,1.020333,South
2013-11-17,2013,Stamford,243140.0,125000.0,Single Family,Detached House,3,1,974.0,1.020333,South
2013-11-17,2013,Greenwich,910000.0,1300000.0,Single Family,Detached House,3,2,1068.0,1.020333,West
2013-11-18,2013,Fairfield,425530.0,675000.0,Single Family,Detached House,3,3,1063.0,1.020333,North
2013-11-18,2013,Waterbury,125920.0,105000.0,Single Family,Detached House,3,2,956.0,1.020333,East
2013-11-18,2013,Waterbury,107240.0,115000.0,Single Family,Detached House,3,3,914.0,1.020333,North
2013-11-18,2013,Waterbury,150670.0,750001.0,Two Family,Duplex,4,3,1494.0,1.020333,North
2013-11-21,2013,Stamford,,400000.0,?,Detached House,3,2,,1.020333,North
2013-11-23,2013,Bridgeport,124370.0,100000.0,Three Family,Triplex,6,6,1957.0,1.020333,North
2013-11-28,2013,Stamford,264630.0,330000.0,Single Family,Detached House,3,1,,1.020333,East
2013-11-29,2013,Stamford,546380.0,515000.0,?,Detached House,3,3,1000.0,1.020333,South
2013-11-29,2013,Waterbury,98060.0,24900.0,Two Family,Duplex,4,3,1448.0,1.020333,East
2013-11-30,2013,,140190.0,35000.0,?,Fourplex,8,6,2791.0,1.020333,East
2013-11-30,2013,Waterbury,,150000.0,Single Family,Detached House,3,3,907.0,1.020333,South
2013-12-01,2013,Bridgeport,207860.0,131000.0,Four Family,Fourplex,8,8,2676.0,1.020333,West
2013-12-01,2013,Bridgeport,170360.0,120000.0,?,Duplex,4,3,1424.0,1.020333,West
2013-12-01,2013,Waterbury,113440.0,127500.0,Two Family,Duplex,4,2,1438.0,1.020333,West
2013-12-02,2013,Norwalk,304920.0,290000.0,Two Family,Duplex,4,4,,1.020333,East
2013-12-02,2013,Stamford,,480000.0,?,Detached House,3,2,960.0,1.020333,North
2013-12-02,2013,Stamford,666040.0,810000.0,Single Family,Detached House,3,1,,1.020333,East
2013-12-02,2013,,111140.0,15500.0,Two Family,Duplex,4,2,1442.0,1.020333,West
2013-12-07,2013,Bridgeport,151750.0,132500.0,Two Family,Duplex,4,4,1268.0,1.020333,West
2013-12-07,2013,Stamford,603450.0,855000.0,Single Family,Detached House,3,3,987.0,1.020333,North
2013-12-08,2013,,297780.0,333000.0,Two Family,Duplex,4,2,1298.0,1.020333,North
2013-12-08,2013,Greenwich,611520.0,985000.0,Single Family,Detached House,3,2,909.0,1.020333,East
2013-12-08,2013,Waterbury,,78000.0,Single Family,Detached House,3,1,1018.0,1.020333,North
2013-12-13,2013,,210670.0,180000.0,Single Family,Detached House,3,2,993.0,1.020333,North
2013-12-14,2013,Waterbury,,39000.0,Three Family,Triplex,6,4,2042.0,1.020333,North
2013-12-14,2013,Waterbury,,30150.0,Three Family,Triplex,6,5,2080.0,1.020333,North
2013-12-14,2013,Norwalk,269570.0,370000.0,Single Family,Detached House,3,2,995.0,1.020333,South
2013-12-15,2013,Bridgeport,144810.0,160000.0,Single Family,Detached House,3,3,948.0,1.020333,West
2013-12-15,2013,Norwalk,,500000.0,Single Family,Detached House,3,1,1081.0,1.020333,South
2013-12-15,2013,Greenwich,2956100.0,2550000.0,Single Family,Detached House,3,2,987.0,1.020333,East
2013-12-16,2013,Fairfield,488110.0,529000.0,?,Detached House,3,2,1059.0,1.020333,North
2013-12-16,2013,Fairfield,372190.0,425000.0,Single Family,Detached House,3,1,,1.020333,North
2013-12-16,2013,Waterbury,66480.0,22000.0,Single Family,Detached House,3,1,912.0,1.020333,South
2013-12-16,2013,,,155000.0,Single Family,Detached House,3,2,954.0,1.020333,South
2013-12-19,2013,Stamford,884550.0,940000.0,Single Family,Detached House,3,1,990.0,1.020333,South
2013-12-19,2013,Bridgeport,,126000.0,Single Family,Detached House,3,3,967.0,1.020333,North
2013-12-19,2013,Waterbury,156690.0,164050.0,Single Family,Detached House,3,3,944.0,1.020333,East
2013-12-19,2013,Waterbury,120100.0,120000.0,Single Family,Detached House,3,2,,1.020333,East
2013-12-19,2013,,2676170.0,3350000.0,Single Family,Detached House,3,1,997.0,1.020333,North
2013-12-20,2013,Stamford,872120.0,1080000.0,Single Family,Detached House,3,1,1054.0,1.020333,North
2013-12-21,2013,Greenwich,301070.0,553000.0,Two Family,Duplex,4,4,1409.0,1.020333,East
2013-12-21,2013,Stamford,393100.0,330000.0,Two Family,Duplex,4,4,1410.0,1.020333,West
2013-12-21,2013,Norwalk,636640.0,808000.0,Single Family,Detached House,3,3,1078.0,1.020333,West
2013-12-22,2013,Bridgeport,191640.0,110000.0,?,Duplex,4,3,1288.0,1.020333,West
2013-12-23,2013,Norwalk,299810.0,275000.0,?,Detached House,3,1,1077.0,1.020333,South
2013-12-23,2013,Waterbury,122340.0,50000.0,Four Family,Fourplex,8,6,2806.0,1.020333,South
2013-12-23,2013,Fairfield,358050.0,222900.0,?,Detached House,3,1,1067.0,1.020333,West
2013-12-23,2013,Waterbury,105430.0,105000.0,?,Detached House,3,1,979.0,1.020333,South
2013-12-27,2013,Stamford,298180.0,275000.0,Single Family,Detached House,3,2,,1.020333,North
2013-12-27,2013,Waterbury,108760.0,129850.0,Single Family,Detached House,3,3,991.0,1.020333,West
2013-12-27,2013,Stamford,,624000.0,Single Family,Detached House,3,2,,1.020333,South
2013-12-28,2013,Waterbury,109160.0,115000.0,?,Detached House,3,1,985.0,1.020333,West
2013-12-29,2013,Stamford,918240.0,102000.0,Single Family,Detached House,3,1,926.0,1.020333,North
2013-12-30,2013,Waterbury,91230.0,65000.0,Two Family,Duplex,4,4,1403.0,1.020333,East
2013-12-30,2013,Waterbury,,147000.0,Single Family,Detached House,3,2,901.0,1.020333,West
2013-12-30,2013,Greenwich,316260.0,325000.0,Single Family,Detached House,3,1,1007.0,1.020333,East
2013-12-30,2013,Fairfield,312690.0,315000.0,?,Detached House,3,2,987.0,1.020333,West
2013-12-30,2013,Waterbury,120730.0,30000.0,Single Family,Detached House,3,1,1096.0,1.020333,West
2014-01-03,2014,Bridgeport,183170.0,152000.0,Single Family,Detached House,3,1,1033.0,1.350819,North
2014-01-03,2014,Waterbury,149930.0,176000.0,Single Family,Detached House,3,3,1046.0,1.350819,West
2014-01-03,2014,Greenwich,718410.0,840000.0,Single Family,Detached House,3,1,1026.0,1.350819,South
2014-01-03,2014,Waterbury,140230.0,170000.0,Single Family,Detached House,3,3,907.0,1.350819,North
2014-01-03,2014,Bridgeport,114510.0,52699.0,Single Family,Detached House,3,1,992.0,1.350819,South
2014-01-03,2014,,155460.0,45000.0,Two Family,Duplex,4,3,1485.0,1.350819,West
2014-01-04,2014,Stamford,607500.0,1100000.0,Single Family,Detached House,3,1,1044.0,1.350819,North
2014-01-05,2014,Bridgeport,149240.0,75000.0,Single Family,Detached House,3,2,936.0,1.350819,North
2014-01-05,2014,Greenwich,466340.0,515000.0,Single Family,Detached House,3,1,929.0,1.350819,West
2014-01-06,2014,Greenwich,,685100.0,Two Family,Duplex,4,2,1267.0,1.350819,North
2014-01-09,2014,Waterbury,102980.0,45300.0,?,Detached House,3,1,1044.0,1.350819,North
2014-01-10,2014,Bridgeport,112950.0,17000.0,Single Family,Detached House,3,3,1033.0,1.350819,West
2014-01-10,2014,Greenwich,,3800000.0,?,Detached House,3,3,965.0,1.350819,North
2014-01-11,2014,Bridgeport,138290.0,97000.0,Single Family,Detached House,3,2,1013.0,1.350819,North
2014-01-12,2014,Bridgeport,129830.0,76900.0,Single Family,Detached House,3,2,1029.0,1.350819,North
2014-01-13,2014,,,770000.0,Single Family,Detached House,3,1,,1.350819,South
2014-01-13,2014,Greenwich,2645930.0,3675000.0,Single Family,Detached House,3,1,918.0,1.350819,East
2014-01-17,2014,Waterbury,78750.0,98000.0,Single Family,Detached House,3,1,915.0,1.350819,East
2014-01-17,2014,Waterbury,103000.0,174257.0,Single Family,Detached House,3,3,926.0,1.350819,North
2014-01-17,2014,Bridgeport,141650.0,90000.0,?,Detached House,3,1,,1.350819,North
2014-01-17,2014,,141760.0,135000.0,Single Family,Detached House,3,3,1032.0,1.350819,North
2014-01-17,2014,Waterbury,109510.0,102000.0,Single Family,Detached House,3,1,958.0,1.350819,West
2014-01-18,2014,Fairfield,432600.0,660000.0,Single Family,Detached House,3,2,,1.350819,North
2014-01-18,2014,Greenwich,1751750.0,3980000.0,?,Detached House,3,1,907.0,1.350819,South
2014-01-20,2014,Waterbury,152940.0,105000.0,Single Family,Detached House,3,2,1006.0,1.350819,North
2014-01-25,2014,Waterbury,140310.0,60300.0,?,Duplex,4,4,1500.0,1.350819,East
2014-01-25,2014,Waterbury,112350.0,133650.0,?,Detached House,3,1,1020.0,1.350819,South
2014-01-26,2014,Fairfield,365610.0,522000.0,?,Detached House,3,3,1074.0,1.350819,East
2014-01-26,2014,Fairfield,1168090.0,1200000.0,Single Family,Detached House,3,2,1084.0,1.350819,West
2014-01-26,2014,Fairfield,287490.0,825000.0,Single Family,Detached House,3,2,,1.350819,North
2014-01-26,2014,Bridgeport,170980.0,158500.0,?,Detached House,3,1,978.0,1.350819,North
2014-01-26,2014,Waterbury,104130.0,41500.0,Single Family,Detached House,3,3,955.0,1.350819,North
2014-01-27,2014,Waterbury,140440.0,47000.0,Single Family,Detached House,3,2,988.0,1.350819,North
2014-01-27,2014,,73010.0,6000.0,?,Detached House,3,3,950.0,1.350819,North
2014-01-27,2014,Waterbury,,31000.0,Single Family,Detached House,3,2,,1.350819,North
2014-01-27,2014,,523040.0,470000.0,Single Family,Detached House,3,3,996.0,1.350819,East
2014-01-30,2014,Bridgeport,120040.0,148000.0,Single Family,Detached House,3,1,1095.0,1.350819,East
2014-01-30,2014,Bridgeport,166470.0,340000.0,Single Family,Detached House,3,2,923.0,1.350819,East
2014-01-30,2014,Stamford,366560.0,360000.0,?,Detached House,3,3,1089.0,1.350819,West
2014-01-31,2014,,1112850.0,613800.0,Single Family,Detached House,3,2,1084.0,1.350819,East
2014-01-31,2014,Fairfield,383740.0,1189000.0,Single Family,Detached House,3,3,1005.0,1.350819,North
2014-01-31,2014,Greenwich,877380.0,671300.0,Single Family,Detached House,3,3,971.0,1.350819,North
2014-02-01,2014,Fairfield,217910.0,231250.0,Single Family,Detached House,3,1,1088.0,1.350819,East
2014-02-01,2014,Bridgeport,,340000.0,Single Family,Detached House,3,2,903.0,1.350819,North
2014-02-01,2014,,257040.0,185000.0,Single Family,Detached House,3,1,944.0,1.350819,North
2014-02-02,2014,Waterbury,126610.0,135000.0,Single Family,Detached House,3,1,,1.350819,North
2014-02-02,2014,Stamford,444290.0,572000.0,Single Family,Detached House,3,1,1079.0,1.350819,East
2014-02-02,2014,Stamford,578580.0,365000.0,Single Family,Detached House,3,3,925.0,1.350819,West
2014-02-06,2014,Waterbury,116840.0,70000.0,Two Family,Duplex,4,2,1343.0,1.350819,North
2014-02-06,2014,Greenwich,356160.0,590000.0,Single Family,Detached House,3,3,,1.350819,East
2014-02-07,2014,Norwalk,239400.0,205000.0,Single Family,Detached House,3,1,972.0,1.350819,South
2014-02-07,2014,Waterbury,,135610.0,Three Family,Triplex,6,6,1832.0,1.350819,West
2014-02-08,2014,Greenwich,3399410.0,6450000.0,Single Family,Detached House,3,1,971.0,1.350819,South
2014-02-13,2014,Fairfield,240310.0,3411.0,Single Family,Detached House,3,3,1044.0,1.350819,East
2014-02-13,2014,Bridgeport,160260.0,101000.0,Single Family,Detached House,3,2,1022.0,1.350819,West
